Fecha;A;B;C;D;E
2008-10-08;2,04033409956e+12;2,10220875712e+12;4,62112892805e+12;1,38619017982e+12;5,82679233268e+11
2008-10-09;1,96451335999e+12;2,04735110408e+12;4,55671716633e+12;1,37881681662e+12;5,92739559272e+11
2008-10-10;1,93072942333e+12;2,02050328092e+12;4,5210607528e+12;1,3703982321e+12;6,06262694431e+11
2008-10-11;1,93072942333e+12;2,02050328092e+12;4,5210607528e+12;1,3703982321e+12;6,06262694431e+11
2008-10-12;1,93072942333e+12;2,02050328092e+12;4,5210607528e+12;1,3703982321e+12;6,06262694431e+11
2008-10-13;1,8490570703e+12;1,95753812554e+12;4,43255325328e+12;1,35432828796e+12;6,19965409969e+11
2008-10-14;1,933611886e+12;2,0362778718e+12;4,53152998780e+12;1,37238160996e+12;6,38306784788e+11
2008-10-15;2,00267197145e+12;2,08587962697e+12;4,60101630018e+12;1,37956171996e+12;6,61795802187e+11
2008-10-16;1,93968873366e+12;2,03237645373e+12;4,53957949664e+12;1,37080110847e+12;6,85817545393e+11
2008-10-17;1,8847010423e+12;2,00587785183e+12;4,50527411502e+12;1,36798241926e+12;6,9239722108e+11
2008-10-18;1,8847010423e+12;2,00587785183e+12;4,50527411502e+12;1,36798241926e+12;6,9239722108e+11
2008-10-19;1,8847010423e+12;2,00587785183e+12;4,50527411502e+12;1,36798241926e+12;6,9239722108e+11
2008-10-20;1,86918933369e+12;1,99917412938e+12;4,49449088294e+12;1,3664790247e+12;6,89117455841e+11
2008-10-21;1,91524727921e+12;2,03493630556e+12;4,54409161114e+12;1,37422338488e+12;6,91630204478e+11
2008-10-22;1,91375299696e+12;2,02967414714e+12;4,54233512625e+12;1,37335462956e+12;6,95830289533e+11
2008-10-23;1,8311178336e+12;1,96272410658e+12;4,46357158145e+12;1,36230238717e+12;6,97767720631e+11
2008-10-24;1,7934156965e+12;1,93568586576e+12;4,43049184499e+12;1,35848789695e+12;6,98733308914e+11
2008-10-25;1,7934156965e+12;1,93568586576e+12;4,43049184499e+12;1,35848789695e+12;6,98733308914e+11
2008-10-26;1,7934156965e+12;1,93568586576e+12;4,43049184499e+12;1,35848789695e+12;6,98733308914e+11
2008-10-27;1,7297970907e+12;1,88932632604e+12;4,36609668146e+12;1,35011958469e+12;6,9991729459e+11
2008-10-28;1,68964424769e+12;1,86581975515e+12;4,34355486385e+12;1,34774118263e+12;7,06173428419e+11
2008-10-29;1,73484824326e+12;1,90669636204e+12;4,38883611838e+12;1,35633464666e+12;7,11218188675e+11
2008-10-30;1,77681749657e+12;1,92247561839e+12;4,42046122751e+12;1,37701604264e+12;7,16195290027e+11
2008-10-31;1,77681749657e+12;1,92247561839e+12;4,42046122751e+12;1,37701604264e+12;7,16195290027e+11
2008-11-01;1,77681749657e+12;1,92247561839e+12;4,42046122751e+12;1,37701604264e+12;7,16195290027e+11
2008-11-02;1,77681749657e+12;1,92247561839e+12;4,42046122751e+12;1,37701604264e+12;7,16195290027e+11
2008-11-03;1,87956260723e+12;1,98457432868e+12;4,50484491284e+12;1,38912239178e+12;7,23701165841e+11
2008-11-04;1,90098788434e+12;2,00110524235e+12;4,53582704785e+12;1,3934308074e+12;7,35365081394e+11
2008-11-05;1,93442430624e+12;2,02582644279e+12;4,56091572785e+12;1,39797794031e+12;7,37858060523e+11
2008-11-06;1,92313324386e+12;2,01247241024e+12;4,55462395879e+12;1,39622570515e+12;7,41414354768e+11
2008-11-07;1,84876836182e+12;1,95678250322e+12;4,47864814796e+12;1,38438343269e+12;7,4052100671e+11
2008-11-08;1,84876836182e+12;1,95678250322e+12;4,47864814796e+12;1,38438343269e+12;7,4052100671e+11
2008-11-09;1,84876836182e+12;1,95678250322e+12;4,47864814796e+12;1,38438343269e+12;7,4052100671e+11
2008-11-10;1,86055687338e+12;1,97586904823e+12;4,49563046336e+12;1,38812415574e+12;7,40015445253e+11
2008-11-11;1,88263771169e+12;1,99111052434e+12;4,52566633045e+12;1,38970265344e+12;7,39568985626e+11
2008-11-12;1,84453333612e+12;1,95952492482e+12;4,4818908843e+12;1,38280517443e+12;7,38651494924e+11
2008-11-13;1,80320377113e+12;1,92974582528e+12;4,44481255357e+12;1,37145564733e+12;7,3878538401e+11
2008-11-14;1,80015907467e+12;1,93735063346e+12;4,4451841342e+12;1,37484439645e+12;7,41511898383e+11
2008-11-15;1,80015907467e+12;1,93735063346e+12;4,4451841342e+12;1,37484439645e+12;7,41511898383e+11
2008-11-16;1,80015907467e+12;1,93735063346e+12;4,4451841342e+12;1,37484439645e+12;7,41511898383e+11
2008-11-17;1,80890003923e+12;1,94467487858e+12;4,46818463143e+12;1,37806518196e+12;7,53120910639e+11
2008-11-18;1,79021823714e+12;1,92841438765e+12;4,45006545352e+12;1,37668376133e+12;7,56699202959e+11
2008-11-19;1,76387826028e+12;1,91519144834e+12;4,43481140544e+12;1,37671369261e+12;7,60917640888e+11
2008-11-20;1,72750718411e+12;1,88966458014e+12;4,40857298712e+12;1,37171930909e+12;7,61800490952e+11
2008-11-21;1,67051846346e+12;1,84563955892e+12;4,35010625889e+12;1,36397985344e+12;7,6773341194e+11
2008-11-22;1,67051846346e+12;1,84563955892e+12;4,35010625889e+12;1,36397985344e+12;7,6773341194e+11
2008-11-23;1,67051846346e+12;1,84563955892e+12;4,35010625889e+12;1,36397985344e+12;7,6773341194e+11
2008-11-24;1,68359388766e+12;1,8579393298e+12;4,36316413046e+12;1,36596540714e+12;7,72893999274e+11
2008-11-25;1,71281960321e+12;1,88385535497e+12;4,394094311e+12;1,37151218181e+12;7,7582862593e+11
2008-11-26;1,74827403423e+12;1,90356605665e+12;4,4246555694e+12;1,37591387155e+12;7,80604476202e+11
2008-11-27;1,75917565924e+12;1,91294840519e+12;4,4252234687e+12;1,37654980921e+12;7,84012195736e+11
2008-11-28;1,77493253225e+12;1,9142276372e+12;4,44814912705e+12;1,39837640882e+12;7,8863751022e+11
2008-11-29;1,77493253225e+12;1,9142276372e+12;4,44814912705e+12;1,39837640882e+12;7,8863751022e+11
2008-11-30;1,77493253225e+12;1,9142276372e+12;4,44814912705e+12;1,39837640882e+12;7,8863751022e+11
2008-12-01;1,77301352665e+12;1,91521915673e+12;4,4487884896e+12;1,39913014982e+12;7,89764329934e+11
