
Fecha;ALAMEDA;;CONCORDIA;;CUPRUM;;EL LIBERTADOR;;HABITAT;;INVIERTA;;PLANVITAL;;PROVIDA;;SAN CRISTOBAL;;SANTA MARIA;;SUMMA
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
1981-10-04;114,32;131154140;115,10;23175277;110,54;86254968;112,09;64643655;109,24;615307766;114,42;267507598;200,00;0;112,32;172859723;112,22;2065738433;110,96;529435188;109,76;1590567555;111,56;259348372
1981-10-05;114,55;131423703;115,33;23220471;110,82;86473814;112,29;64757493;109,46;616745844;114,72;268208982;200,00;0;112,60;173290641;112,48;2070585045;111,20;530555581;109,98;1593691596;111,83;259984951
1981-10-06;114,64;131517351;115,41;23237251;110,89;86529396;112,37;64803771;109,54;617190285;114,74;268255740;200,00;0;112,68;173413761;112,57;2072210017;111,28;530949552;110,05;1594743865;111,88;260094670
1981-10-07;114,69;131568172;115,48;23252306;110,98;86601785;112,52;64890876;109,60;617190285;114,81;268419397;200,00;0;112,78;173567660;112,66;2073839246;111,30;531061109;110,10;1595516639;111,93;260217989
1981-10-08;114,77;131662715;115,56;23267359;111,13;86715079;112,59;64931905;109,68;617994842;115,21;269354574;200,00;0;112,87;173706169;112,75;2075628668;111,38;531442961;110,18;1596564164;112,21;260853215
1981-10-09;114,85;131743569;115,80;23466901;111,23;86797572;112,70;64995396;109,78;618537878;115,22;269377954;200,00;0;112,95;173829289;112,84;2077283919;111,49;531968262;110,23;1639134183;112,31;261688062
1981-10-10;114,85;131743569;115,80;23466901;111,23;86797572;112,70;64995396;109,78;618537878;115,22;269377954;200,00;0;112,95;173829289;112,84;2077283919;111,49;531968262;110,23;1639134183;112,31;261688062
1981-10-11;114,85;131743569;115,80;23466901;111,23;86797572;112,70;64995396;109,78;618537878;115,22;269377954;200,00;0;112,95;173829289;112,84;2077283919;111,49;531968262;110,23;1639134183;112,31;261688062
1981-10-12;114,85;131743569;115,80;23466901;111,23;86797572;112,70;64995396;109,78;618537878;115,22;269377954;200,00;0;112,95;173829289;112,84;2077283919;111,49;531968262;110,23;1639134183;112,31;261688062
1981-10-13;115,23;131863550;116,15;23537291;111,77;87485415;113,08;65394764;110,06;620150055;115,56;276799012;200,00;0;113,32;174398716;113,20;2056842265;111,87;538903680;110,49;1636220840;112,68;262430324
1981-10-14;115,34;131992773;116,24;23557184;111,87;87557852;113,23;64032629;110,15;620621416;115,67;281138767;200,00;0;113,42;174552616;113,30;2058568974;112,00;539520143;110,56;1637255593;112,81;262733767
1981-10-15;115,50;132173019;116,41;23590460;111,96;87632449;113,33;64090759;110,25;621476868;115,76;280264082;200,00;0;113,53;174721905;113,40;2063821115;112,17;542106329;110,66;1638766364;112,96;267231458
1981-10-16;115,69;132388069;116,53;25480384;112,11;87748538;113,45;64156036;110,36;623262022;116,11;281111459;200,00;0;113,64;174891194;113,55;2066789327;112,28;552176744;110,76;1640229836;113,08;266662168
1981-10-17;115,69;132388069;116,53;25480384;112,11;87748538;113,45;64156036;110,36;623262022;116,11;281111459;200,00;0;113,64;174891194;113,55;2066789327;112,28;552176744;110,76;1640229836;113,08;266662168
1981-10-18;115,69;132388069;116,53;25480384;112,11;87748538;113,45;64156036;110,36;623262022;116,11;281111459;200,00;0;113,64;174891194;113,55;2066789327;112,28;552176744;110,76;1640229836;113,08;266662168
1981-10-19;116,05;132809516;117,06;25867300;112,43;87997720;113,72;64308646;110,65;624992607;116,49;282185455;200,00;0;113,99;223751715;113,90;2073355569;112,70;554237532;111,06;1644674350;113,45;267662677
1981-10-20;116,15;177954686;117,14;34452310;112,51;119042661;113,64;87279429;110,72;625544301;116,56;357703324;200,57;513425;114,08;223928377;113,99;2702982935;112,79;698656193;111,14;2027629451;113,53;351357054
1981-10-21;116,24;178101571;117,21;34473989;112,57;119112696;113,67;87302529;110,80;626339095;116,61;358265321;200,81;513769;114,18;224124668;114,08;2705099891;112,88;696226853;111,21;2028919593;113,59;351553811
1981-10-22;116,34;178249961;117,29;34498030;112,64;119190162;113,44;87127514;110,87;626891116;116,69;358511108;200,96;514113;114,28;224320958;114,17;2709143485;112,97;696769084;111,28;2030175619;113,67;351799064
1981-10-23;116,44;178401466;117,37;34593890;112,71;119255747;113,52;87190821;110,95;627436160;116,80;358849066;201,10;514458;114,38;224517249;114,26;2712811828;113,05;698362964;111,36;2031663080;113,76;353365645
1981-10-24;116,44;178401466;117,37;34593890;112,71;119255747;113,52;87190821;110,95;627436160;116,80;358849066;201,10;514458;114,38;224517249;114,26;2712811828;113,05;698362964;111,36;2031663080;113,76;353365645
1981-10-25;116,44;178401466;117,37;34593890;112,71;119255747;113,52;87190821;110,95;627436160;116,80;358849066;201,10;514458;114,38;224517249;114,26;2712811828;113,05;698362964;111,36;2031663080;113,76;353365645
1981-10-26;116,75;178863234;117,57;34652009;112,91;119474813;113,64;87282279;111,17;629040991;116,99;359624467;201,48;515371;114,69;225125750;114,53;2719349559;113,32;699990552;111,60;2036151246;113,97;354014256
1981-10-27;116,84;179019075;117,65;34676584;112,98;119548968;113,68;87315243;111,24;629856602;117,09;359931865;201,61;515676;114,79;225322041;114,63;2721549212;113,40;700514129;111,69;2037673782;114,05;354256254
1981-10-28;116,95;179180006;117,73;34699349;113,11;119683512;113,75;87362945;111,32;630135496;117,15;360116304;201,74;515980;114,89;225518331;114,72;2723739084;113,50;701105031;111,77;2039216687;114,12;354495865
1981-10-29;117,05;179336147;117,78;34713501;113,18;119755564;113,72;87339146;111,39;630673734;117,20;360270002;201,86;516284;114,99;225714622;114,81;2725923896;113,59;703064938;111,80;2039757413;113,80;353476823
1981-10-30;117,11;178663689;117,85;35052446;113,26;120417449;113,73;86857843;111,46;630673734;117,23;370509366;201,98;488160;115,09;231044100;114,90;2700534598;113,67;725384495;111,85;2127919374;113,87;349569692
1981-10-31;117,11;178663689;117,85;35052446;113,26;120417449;113,73;86857843;111,46;630673734;117,23;370509366;201,98;488160;115,09;231044100;114,90;2700534598;113,67;725384495;111,85;2127919374;113,87;349569692
1981-11-01;117,11;178663689;117,85;35052446;113,26;120417449;113,73;86857843;111,46;630673734;117,23;370509366;201,98;488160;115,09;231044100;114,90;2700534598;113,67;725384495;111,85;2127919374;113,87;349569692
1981-11-02;117,35;186510388;118,09;35122921;113,43;120601073;113,46;86653873;111,69;815307400;117,44;371173078;202,36;489073;115,38;231427275;115,17;2706946736;113,95;727136303;112,09;2132427224;114,11;350295796
1981-11-03;117,34;186507802;118,05;34893562;113,48;122341204;113,40;86806548;111,71;815479122;117,52;371425920;202,48;489378;115,48;231614806;115,27;2708049539;113,89;727334404;112,15;2133603963;114,07;350176413
1981-11-04;117,45;186671076;118,13;34917305;113,56;122420598;113,15;86421006;111,39;815479122;117,58;371615552;202,61;489682;115,57;231808763;115,36;2710262135;113,99;727939853;112,23;2135045170;114,18;350523146
1981-11-05;117,55;186831620;118,10;35034173;113,62;122487622;113,13;86401459;111,46;816002226;117,65;371836790;202,76;490049;115,66;231995561;115,44;2711887091;114,08;728514031;112,31;2136599550;114,26;350762476
1981-11-06;117,73;187119469;118,46;35114402;113,67;122546252;112,96;86273647;111,63;817235533;117,72;372058027;202,91;490416;115,76;232166614;115,53;2714002020;114,30;729972503;112,34;2138171975;114,43;351278205
1981-11-07;117,73;187119469;118,46;35114402;113,67;122546252;112,96;86273647;111,63;817235533;117,72;372058027;202,91;490416;115,76;232166614;115,53;2714002020;114,30;729972503;112,34;2138171975;114,43;351278205
1981-11-08;117,73;187119469;118,46;35114402;113,67;122546252;112,96;86273647;111,63;817235533;117,72;372058027;202,91;490416;115,76;232166614;115,53;2714002020;114,30;729972503;112,34;2138171975;114,43;351278205
1981-11-09;118,03;187597901;118,43;35104793;113,58;122440930;112,85;86187145;111,81;818544371;117,77;372216054;203,37;491516;116,01;232626923;115,81;2736183695;114,51;731296144;112,62;2142506974;114,43;351284550
1981-11-10;118,07;192056975;118,47;34479570;113,27;122404764;112,99;88078446;111,90;819210443;117,84;375356348;203,59;493015;116,14;230455376;115,89;2724706986;114,60;737575845;112,69;2164452656;114,51;352470288
1981-11-11;118,17;192217959;118,54;34498856;113,35;122497353;113,23;85710094;112,06;819210443;117,92;375611173;203,85;493643;116,26;230655728;115,98;2726652295;114,82;724173749;112,82;2166974907;114,60;352731321
1981-11-12;118,31;192438361;118,66;35954722;113,58;122966804;113,38;85785668;112,14;819684296;117,84;378810062;204,11;494270;116,38;230883202;116,09;2743318870;114,80;724060289;112,91;2168627581;114,72;359674385
1981-11-13;118,44;192650188;118,89;36958730;113,75;123570908;113,43;85822013;112,29;819684296;117,89;382881285;204,65;495575;116,49;231158880;116,19;2746583927;114,83;731011611;113,00;2170320907;114,87;360138091
1981-11-14;118,44;192650188;118,89;36958730;113,75;123570908;113,43;85822013;112,29;819684296;117,89;382881285;204,65;495575;116,49;231158880;116,19;2746583927;114,83;731011611;113,00;2170320907;114,87;360138091
1981-11-15;118,44;192650188;118,89;36958730;113,75;123570908;113,43;85822013;112,29;819684296;117,89;382881285;204,65;495575;116,49;231158880;116,19;2746583927;114,83;731011611;113,00;2170320907;114,87;360138091
1981-11-16;118,77;192209358;119,04;37066883;113,87;123695885;113,17;85627822;112,48;819684296;117,49;381834307;206,06;499741;116,82;231840723;116,47;2753371190;115,06;731138617;113,27;2175589565;115,02;360612284
1981-11-17;118,96;193499363;119,05;37070428;114,08;123923290;112,95;85458231;112,54;819684296;117,44;381671811;206,52;500072;116,94;232076963;116,56;2755612732;115,14;731673800;113,36;2177333754;114,71;359793882
1981-11-18;119,06;193664633;119,13;37197204;113,87;123695219;112,87;85401529;112,62;819684296;117,46;381736810;206,97;501180;117,04;232280290;116,65;2757888834;115,25;732325839;113,45;2179102601;114,78;360209201
1981-11-19;119,15;193815217;119,15;37201836;113,86;123709092;112,91;85356708;112,71;822203209;117,53;381964305;207,61;502734;117,15;232476767;116,75;2760211652;115,35;732981595;113,55;2180876736;114,87;360474681
1981-11-20;119,20;243961373;119,23;46658688;113,92;152399460;112,92;108595343;112,78;822816714;117,15;465192772;207,79;1830384;117,24;269070732;116,83;3377078723;115,43;855152914;113,60;2558987362;114,92;439563189
1981-11-21;119,20;243961373;119,23;46658688;113,92;152399460;112,92;108595343;112,78;822816714;117,15;465192772;207,79;1830384;117,24;269070732;116,83;3377078723;115,43;855152914;113,60;2558987362;114,92;439563189
1981-11-22;119,20;243961373;119,23;46658688;113,92;152399460;112,92;108595343;112,78;822816714;117,15;465192772;207,79;1830384;117,24;269070732;116,83;3377078723;115,43;855152914;113,60;2558987362;114,92;439563189
1981-11-23;119,49;244558860;119,38;46714098;114,13;151741236;113,06;108691928;112,99;822816714;117,70;467376776;208,33;1835198;117,51;268703354;117,08;3384156599;115,71;857231151;113,81;2563609380;115,14;440393580
1981-11-24;119,57;244724096;119,43;46736862;114,20;151831427;112,93;108569332;113,06;825268361;117,81;467813576;208,51;1836803;117,61;268930120;117,16;3386629670;115,81;860057816;113,89;2565405314;115,22;440696367
1981-11-25;119,66;244886680;119,49;46758822;114,26;151903420;112,92;108555943;113,14;825892301;117,85;467972413;208,70;1838408;117,70;268207058;117,24;3388931099;115,90;860719840;113,97;2567760239;115,29;439269075
1981-11-26;119,74;245072784;119,55;46782301;114,30;151957660;112,81;108453824;113,21;825984088;117,93;468290086;208,89;1840146;117,79;268420038;117,34;3391917176;115,99;861382190;114,06;2569910165;115,18;438853994
1981-11-27;119,83;245252334;119,62;46809694;114,25;152018036;112,78;108420300;113,28;825984088;117,95;470011481;209,09;1841883;117,88;269922920;117,43;3395308298;116,04;861799485;114,15;2571793466;115,19;438916289
1981-11-28;119,83;245252334;119,62;46809694;114,25;152018036;112,78;108420300;113,28;825984088;117,95;470011481;209,09;1841883;117,88;269922920;117,43;3395308298;116,04;861799485;114,15;2571793466;115,19;438916289
1981-11-29;119,83;245252334;119,62;46809694;114,25;152018036;112,78;108420300;113,28;825984088;117,95;470011481;209,09;1841883;117,88;269922920;117,43;3395308298;116,04;861799485;114,15;2571793466;115,19;438916289
1981-11-30;120,08;244905472;119,80;46880131;114,45;153043931;112,92;108122676;113,49;995554065;118,12;491550553;209,61;2823262;118,15;288072272;117,68;3347164423;116,30;905456191;114,37;2682786343;115,40;434893533
1981-12-01;120,17;245084662;119,86;47328029;114,52;153131884;113,22;108405613;113,55;995554065;118,19;492125840;209,74;2825037;118,25;288316092;117,77;3349578848;116,38;906123706;114,46;2684823094;115,48;435170282
1981-12-02;120,25;245259303;119,89;47341850;114,41;152985672;113,15;108096379;113,61;996057014;118,24;492334033;209,87;2826813;118,32;288486765;117,85;3351932648;116,41;907484602;114,51;2686398880;115,55;435429931
1981-12-03;120,31;245426440;119,89;47342416;114,47;153058476;113,20;108384352;113,62;996554872;118,32;492648682;210,00;2828588;118,36;288584293;117,94;3357565601;116,44;907680102;114,58;2686398880;115,63;435749858
1981-12-04;120,39;245586191;119,96;47370619;114,53;153151268;113,25;108434805;113,70;996611108;118,39;492940141;210,13;2830364;118,45;288803730;118,02;3359081999;116,52;908588572;114,66;2690053964;115,70;436012324
1981-12-05;120,39;245586191;119,96;47370619;114,53;153151268;113,25;108434805;113,70;996611108;118,39;492940141;210,13;2830364;118,45;288803730;118,02;3359081999;116,52;908588572;114,66;2690053964;115,70;436012324
1981-12-06;120,39;245586191;119,96;47370619;114,53;153151268;113,25;108434805;113,70;996611108;118,39;492940141;210,13;2830364;118,45;288803730;118,02;3359081999;116,52;908588572;114,66;2690053964;115,70;436012324
1981-12-07;120,67;246154606;120,05;47132758;114,56;153184649;113,24;108424593;113,89;997328426;118,57;493689607;210,53;2835667;118,72;289462041;118,28;3366422419;116,74;910294187;114,90;2695482169;115,85;436569609
1981-12-08;120,67;246154606;120,05;47132758;114,56;153184649;113,24;108424593;113,89;997328426;118,57;493689607;210,53;2835667;118,72;289462041;118,28;3366422419;116,74;910294187;114,90;2695482169;115,85;436569609
1981-12-09;120,87;246562209;120,27;47900467;114,97;153733398;113,36;108536784;114,03;998997703;118,55;493606333;210,79;2839160;118,91;289925298;118,46;3371329652;116,92;911680401;115,07;2699578855;115,99;437086184
1981-12-10;120,95;252806152;120,40;47950163;115,01;153936036;113,46;109602244;114,11;982915059;118,63;497384080;210,90;2888188;119,00;290144735;118,53;3397324170;117,01;903905301;115,16;2718930180;116,06;438442852
1981-12-11;121,08;253067977;120,54;48008586;115,26;154020338;113,58;109717486;114,20;983620852;118,71;497700373;211,02;2889730;119,10;290388554;118,62;3399864278;117,12;904780237;115,22;2720375823;116,16;437663638
1981-12-12;121,08;253067977;120,54;48008586;115,26;154020338;113,58;109717486;114,20;983620852;118,71;497700373;211,02;2889730;119,10;290388554;118,62;3399864278;117,12;904780237;115,22;2720375823;116,16;437663638
1981-12-13;121,08;253067977;120,54;48008586;115,26;154020338;113,58;109717486;114,20;983620852;118,71;497700373;211,02;2889730;119,10;290388554;118,62;3399864278;117,12;904780237;115,22;2720375823;116,16;437663638
1981-12-14;121,40;253575798;120,81;47216840;115,55;154669843;113,78;104897345;114,55;986577829;118,91;502088978;211,49;2896223;119,41;291144393;118,90;3419684819;117,42;909619201;115,53;2727804654;116,41;439246940
1981-12-15;121,52;253821725;120,91;47962192;115,59;154729879;113,84;104954709;114,63;989711380;119,01;502513065;211,61;2897842;119,63;291680795;118,98;3347173924;117,53;910785168;115,64;2728768918;116,50;441809990
1981-12-16;121,66;254105645;121,00;47999812;115,68;157055612;113,95;105049838;114,74;990618486;119,22;503399778;211,91;2901949;119,74;291948996;119,09;3350172388;117,63;912633113;115,76;2731487832;116,59;442678090
1981-12-17;121,78;254362295;121,10;48186229;115,78;157185933;114,03;105123461;114,83;991667069;119,32;504686904;212,26;2906744;119,93;337904433;119,20;3353212622;117,75;929659483;115,88;2739211945;116,69;450268816
1981-12-18;121,90;254611384;121,24;53767857;115,88;157319483;114,10;105189644;114,93;994443770;119,37;516975965;212,73;2913271;120,05;338242535;119,30;3355745210;117,86;930542986;116,00;2753423813;116,79;450666596
1981-12-19;121,90;254611384;121,24;53767857;115,88;157319483;114,10;105189644;114,93;994443770;119,37;516975965;212,73;2913271;120,05;338242535;119,30;3355745210;117,86;930542986;116,00;2753423813;116,79;450666596
1981-12-20;121,90;254611384;121,24;53767857;115,88;157319483;114,10;105189644;114,93;994443770;119,37;516975965;212,73;2913271;120,05;338242535;119,30;3355745210;117,86;930542986;116,00;2753423813;116,79;450666596
1981-12-21;122,18;314435718;121,53;63462928;116,12;190385639;114,29;129944616;115,19;995274633;119,50;620730786;214,12;5013310;120,46;339397715;119,57;3980680653;118,19;1057609086;116,33;3050682077;117,05;534142470
1981-12-22;122,29;314710765;121,63;63511944;116,21;190527270;114,37;130033332;115,27;1159506883;119,57;621075909;214,44;5020802;120,57;339707642;119,65;3983529419;118,30;1058565449;116,45;3053684144;117,14;534854759
1981-12-23;122,38;314953825;121,65;63522889;116,26;189425785;114,38;130045455;115,36;1160334875;119,65;621491449;214,77;5028619;120,68;340017568;119,79;3988165044;118,39;1059409877;116,56;3056715135;117,19;535070521
1981-12-24;122,49;315217918;121,75;63574356;116,34;189563786;114,43;130103928;115,44;1163089681;119,72;621836560;215,10;5036436;120,78;340299320;119,88;3990971333;118,50;1060332313;116,68;3059756130;117,22;535225117
1981-12-25;122,49;315217918;121,75;63574356;116,34;189563786;114,43;130103928;115,44;1163089681;119,72;621836560;215,10;5036436;120,78;340299320;119,88;3990971333;118,50;1060332313;116,68;3059756130;117,22;535225117
1981-12-26;122,49;315217918;121,75;63574356;116,34;189563786;114,43;130103928;115,44;1163089681;119,72;621836560;215,10;5036436;120,78;340299320;119,88;3990971333;118,50;1060332313;116,68;3059756130;117,22;535225117
1981-12-27;122,49;315217918;121,75;63574356;116,34;189563786;114,43;130103928;115,44;1163089681;119,72;621836560;215,10;5036436;120,78;340299320;119,88;3990971333;118,50;1060332313;116,68;3059756130;117,22;535225117
1981-12-28;122,97;316455551;122,11;63773397;117,08;190757306;114,73;130440842;115,78;1163952291;120,09;623758374;216,44;5067703;121,22;341539026;120,23;4002992400;118,92;1064415272;117,14;3071890057;117,56;536755742
1981-12-29;123,07;316713083;122,20;63821340;117,16;190897082;114,87;130598430;115,82;1167342696;120,13;624191066;216,77;5075520;121,27;341679902;120,23;4003621997;119,03;1065858093;117,26;3032856073;117,65;537160093
1981-12-30;123,29;322459259;122,52;63987552;116,95;190554433;115,04;131995139;115,97;1167750427;120,34;625282219;216,95;9319721;121,38;341989828;120,42;4010179777;119,21;1067450080;117,38;3036029106;117,89;538257746
1981-12-31;123,40;318332410;122,62;64245110;117,04;191760451;115,09;130033208;116,05;1176211761;120,43;634001046;217,14;9328242;121,48;352943011;120,52;3952521260;119,31;1117697432;117,45;3209317405;117,97;539021117

Fecha;ALAMEDA;;CONCORDIA;;CUPRUM;;EL LIBERTADOR;;HABITAT;;INVIERTA;;MAGISTER;;PLANVITAL;;PROVIDA;;SAN CRISTOBAL;;SANTA MARIA;;SUMMA
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
1982-01-01;123,40;318332410;122,62;64245110;117,04;191760451;115,09;130033208;116,05;1176211761;120,43;634001046;217,14;9328242;121,48;352943011;120,52;3952521260;119,31;1117697432;117,45;3209317405;117,97;539021117
1982-01-02;123,40;318332410;122,62;64245110;117,04;191760451;115,09;130033208;116,05;1176211761;120,43;634001046;217,14;9328242;121,48;352943011;120,52;3952521260;119,31;1117697432;117,45;3209317405;117,97;539021117
1982-01-03;123,40;318332410;122,62;64245110;117,04;191760451;115,09;130033208;116,05;1176211761;120,43;634001046;217,14;9328242;121,48;352943011;120,52;3952521260;119,31;1117697432;117,45;3209317405;117,97;539021117
1982-01-04;123,79;319341315;122,83;65931468;117,45;192434902;115,18;130134953;116,40;1180829667;120,79;635896258;217,94;9363825;121,89;357820318;120,89;3976060201;119,70;1121342658;117,90;3226041930;118,15;539816913
1982-01-05;123,89;319600765;123,06;65749897;117,50;192525864;115,21;129948963;116,55;1180829667;120,91;636559570;218,17;9373850;121,99;361078980;120,99;3989235819;119,84;1128272966;118,01;3229135741;118,41;541021383
1982-01-06;123,99;320209031;123,20;65827989;117,63;192732650;115,34;130094757;116,66;1184417294;121,10;637538943;218,37;9382372;122,14;361505682;121,07;3991650854;119,95;1129274110;118,12;3232708881;118,54;541616720
1982-01-07;124,13;320568865;123,44;65957125;117,91;193199492;115,87;130699407;116,82;1186995655;121,43;639277488;218,57;9390894;122,23;361788743;121,16;3996401578;120,17;1131345441;118,23;3235752036;118,88;543169765
1982-01-08;124,26;320889452;123,51;66384442;118,00;193339186;115,93;132769187;116,91;1188630306;121,49;639613552;218,77;9399583;122,33;362093015;121,25;3999412567;120,26;1131743703;118,33;3256860082;118,96;544981551
