
Fecha;APORTA;;CUPRUM;;HABITAT;;MAGISTER;;PLANVITAL;;PROVIDA;;SANTA MARIA;;SUMMA BANSANDER
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2013-10-12;28.448,54;1933960083655;30.117,93;2948422346347;27.016,55;2890381303342;30.360,64;136684606471;47.715,47;154810770521;27.764,72;1963844779811
2013-10-13;28.448,54;1933960083655;30.117,93;2948422346347;27.016,55;2890381303342;30.360,64;136684606471;47.715,47;154810770521;27.764,72;1963844779811
2013-10-14;28.472,14;1941032059646;30.143,27;2954990597030;27.028,40;2896702953893;30.375,99;137169374310;47.745,68;155273810642;27.787,86;1969522317212
2013-10-15;28.485,93;1947398414635;30.152,38;2957372468040;27.037,96;2908862248994;30.386,08;140057427812;47.770,10;153709791014;27.801,85;1982670944036
2013-10-16;28.487,95;1946986723614;30.155,44;2955794525045;27.037,38;2906372479036;30.384,67;140167328646;47.767,99;155499805050;27.807,17;1984754544512
2013-10-17;28.507,26;1945276324355;30.171,78;2953057137851;27.045,80;2899266730819;30.396,69;140908962838;47.789,51;155648450330;27.812,71;1984480739710
2013-10-18;28.514,83;1944673780116;30.180,64;2952603093347;27.059,07;2894278249668;30.409,66;140435959667;47.798,23;155625921404;27.810,65;1982945648021
2013-10-19;28.514,83;1944673780116;30.180,64;2952603093347;27.059,07;2894278249668;30.409,66;140435959667;47.798,23;155625921404;27.810,65;1982945648021
2013-10-20;28.514,83;1944673780116;30.180,64;2952603093347;27.059,07;2894278249668;30.409,66;140435959667;47.798,23;155625921404;27.810,65;1982945648021
2013-10-21;28.603,51;1951124185111;30.279,51;2963416736554;27.147,47;2902257442677;30.494,52;140830831804;47.942,66;156398671218;27.911,44;1990730851613
2013-10-22;28.622,05;1951418102085;30.296,86;2965327463664;27.170,01;2901302702623;30.518,88;140680732696;47.974,58;156433383007;27.934,23;1992157582491
2013-10-23;28.643,78;1949856092319;30.291,60;2963228345913;27.196,71;2896924720421;30.547,04;140449047123;48.008,56;156559993263;27.949,10;1992227101691
2013-10-24;28.648,25;1940275486210;30.298,13;2945042278133;27.197,69;2872348903334;30.552,39;138349113768;48.021,03;156567694756;27.957,52;1986269851597
2013-10-25;28.659,11;1932056212345;30.307,64;2918003627579;27.213,13;2848986951526;30.556,43;137651954660;48.036,61;156076042261;27.961,21;1982202133244
2013-10-26;28.659,11;1932056212345;30.307,64;2918003627579;27.213,13;2848986951526;30.556,43;137651954660;48.036,61;156076042261;27.961,21;1982202133244
2013-10-27;28.659,11;1932056212345;30.307,64;2918003627579;27.213,13;2848986951526;30.556,43;137651954660;48.036,61;156076042261;27.961,21;1982202133244
2013-10-28;28.676,70;1930414404263;30.333,53;2906723455788;27.235,38;2841882003739;30.583,77;137550420250;48.067,02;156008705972;27.976,48;1982063428258
2013-10-29;28.699,98;1927328437110;30.365,79;2904195155563;27.259,89;2839094529820;30.594,73;137559725102;48.116,71;156198547581;28.017,19;1985941923815
2013-10-30;28.732,37;1927237356249;30.406,25;2905273168896;27.298,54;2838936929509;30.643,32;137648006672;48.170,67;156236975476;28.038,90;1988552610034
2013-10-31;28.732,37;1927237356249;30.406,25;2905273168896;27.298,54;2838936929509;30.643,32;137648006672;48.170,67;156236975476;28.038,90;1988552610034
2013-11-01;28.732,37;1927237356249;30.406,25;2905273168896;27.298,54;2838936929509;30.643,32;137648006672;48.170,67;156236975476;28.038,90;1988552610034
2013-11-02;28.732,37;1927237356249;30.406,25;2905273168896;27.298,54;2838936929509;30.643,32;137648006672;48.170,67;156236975476;28.038,90;1988552610034
2013-11-03;28.732,37;1927237356249;30.406,25;2905273168896;27.298,54;2838936929509;30.643,32;137648006672;48.170,67;156236975476;28.038,90;1988552610034
2013-11-04;28.760,32;1927434641028;30.441,75;2905361676089;27.332,35;2840483544793;30.675,88;137459021565;48.219,57;156236308322;28.064,49;1988129840299
2013-11-05;28.773,56;1931755921338;30.456,98;2904413368987;27.336,31;2838522717280;30.689,01;141190334681;48.239,61;153214498550;28.081,58;1998364108124
2013-11-06;28.783,87;1930753878296;30.468,51;2900870858366;27.341,24;2837545031054;30.698,48;141139752420;48.245,42;156443284023;28.072,16;1996382799099
2013-11-07;28.798,12;1931562182800;30.483,77;2900115489315;27.353,37;2837414820640;30.716,59;141188079085;48.271,79;156578363691;28.079,05;1996801435644
2013-11-08;28.823,62;1932683269410;30.499,16;2891641287217;27.384,26;2837718160533;30.743,13;140991042921;48.304,96;156530525764;28.100,02;1998339623620
2013-11-09;28.823,62;1932683269410;30.499,16;2891641287217;27.384,26;2837718160533;30.743,13;140991042921;48.304,96;156530525764;28.100,02;1998339623620
2013-11-10;28.823,62;1932683269410;30.499,16;2891641287217;27.384,26;2837718160533;30.743,13;140991042921;48.304,96;156530525764;28.100,02;1998339623620
2013-11-11;28.860,21;1933029314305;30.552,45;2891644441981;27.419,47;2837705490343;30.779,66;141138849921;48.359,70;156334478341;28.120,61;1997618860618
2013-11-12;28.856,55;1931009735219;30.547,78;2886104563875;27.418,90;2834070485711;30.774,38;141077245650;48.358,48;156408714124;28.116,23;1997521290329
2013-11-13;28.856,00;1932576183518;30.545,06;2885928328464;27.411,85;2836417431768;30.769,63;140962367890;48.355,56;156180284778;28.113,01;1996407811049
2013-11-14;28.869,87;1936250363515;30.562,03;2891512644787;27.414,36;2843309589858;30.785,44;141944453947;48.377,28;156481335679;28.120,99;2000045477236
2013-11-15;28.896,69;1943374896293;30.602,53;2904738607257;27.443,86;2854806583517;30.823,69;145722445192;48.420,84;154330946022;28.153,95;2005807781843
2013-11-16;28.896,69;1943374896293;30.602,53;2904738607257;27.443,86;2854806583517;30.823,69;145722445192;48.420,84;154330946022;28.153,95;2005807781843
2013-11-17;28.896,69;1943374896293;30.602,53;2904738607257;27.443,86;2854806583517;30.823,69;145722445192;48.420,84;154330946022;28.153,95;2005807781843
2013-11-18;28.921,09;1944997652551;30.629,17;2910488768015;27.471,06;2861542313890;30.847,97;145947197866;48.464,47;154515788822;28.178,26;2010993263578
2013-11-19;28.919,31;1947105231100;30.626,36;2910990554356;27.470,39;2864447166001;30.839,85;145899057910;48.462,73;156460525163;28.178,91;2013693235293
2013-11-20;28.924,58;1946408254507;30.638,72;2911658613063;27.458,37;2861632084606;30.843,93;144909425400;48.477,22;156572162748;28.175,55;2015402043201
2013-11-21;28.951,84;1946887167964;30.652,75;2912435710071;27.497,06;2862188203632;30.871,92;144896852005;48.505,87;156722187460;28.195,76;2017605124525
2013-11-22;28.964,07;1945823004705;30.679,69;2906121715324;27.514,90;2853983578358;30.891,85;144405066212;48.532,28;156951246309;28.217,29;2017717639325
2013-11-23;28.964,07;1945823004705;30.679,69;2906121715324;27.514,90;2853983578358;30.891,85;144405066212;48.532,28;156951246309;28.217,29;2017717639325
2013-11-24;28.964,07;1945823004705;30.679,69;2906121715324;27.514,90;2853983578358;30.891,85;144405066212;48.532,28;156951246309;28.217,29;2017717639325
2013-11-25;28.947,41;1943440907605;30.665,60;2900906115520;27.503,23;2843672431595;30.882,78;143795618580;48.517,37;157167033620;28.203,88;2016685640322
2013-11-26;28.923,60;1942072138813;30.648,81;2896341048940;27.491,31;2838943147655;30.883,25;143344868318;48.492,40;157177747550;28.171,03;2015115447727
2013-11-27;28.909,78;1941862786364;30.637,14;2893933838673;27.481,61;2838230487733;30.874,34;143346052061;48.485,98;157136514788;28.174,45;2015488150943
2013-11-28;28.896,72;1938465365146;30.623,09;2894381573880;27.460,90;2835411833800;30.870,75;143436368511;48.458,83;157026372908;28.166,10;2014692803554
2013-11-29;28.872,75;1935201568302;30.583,64;2890160545645;27.420,28;2828388331884;30.830,81;143180298320;48.412,72;157001700937;28.138,50;2013981166590
2013-11-30;28.872,75;1935201568302;30.583,64;2890160545645;27.420,28;2828388331884;30.830,81;143180298320;48.412,72;157001700937;28.138,50;2013981166590
2013-12-01;28.872,75;1935201568302;30.583,64;2890160545645;27.420,28;2828388331884;30.830,81;143180298320;48.412,72;157001700937;28.138,50;2013981166590
2013-12-02;28.887,63;1935109948690;30.606,41;2894589543060;27.438,03;2830121902294;30.845,26;143313822243;48.441,16;156687353650;28.167,35;2015268008894
2013-12-03;28.891,52;1932389210066;30.600,21;2899611763956;27.438,07;2826478239189;30.855,84;145373100687;48.449,42;153727441655;28.162,80;2022099508861
2013-12-04;28.879,91;1931800503025;30.610,45;2895885223640;27.436,09;2825414543488;30.850,99;145273821721;48.436,06;153745638578;28.151,59;2020279529663
2013-12-05;28.896,55;1932349341370;30.625,72;2895003341276;27.452,10;2824560770788;30.854,54;145173020455;48.462,39;155772965302;28.160,56;2021493376182
2013-12-06;28.902,25;1940424111993;30.633,84;2907019192155;27.446,80;2842225232152;30.874,35;147429902133;48.465,08;155889741674;28.150,97;2026624808764
2013-12-07;28.902,25;1940424111993;30.633,84;2907019192155;27.446,80;2842225232152;30.874,35;147429902133;48.465,08;155889741674;28.150,97;2026624808764
2013-12-08;28.902,25;1940424111993;30.633,84;2907019192155;27.446,80;2842225232152;30.874,35;147429902133;48.465,08;155889741674;28.150,97;2026624808764
2013-12-09;28.936,25;1948936732707;30.654,88;2920003476731;27.477,25;2856340891080;30.913,99;148278009452;48.520,22;156033448385;28.200,54;2033317685517
2013-12-10;28.949,38;1955243551540;30.680,40;2924341897659;27.496,13;2860203344768;30.932,67;148356731202;48.544,41;155938405067;28.222,64;2036708777945
2013-12-11;28.957,19;1961889983229;30.685,20;2923830629349;27.508,89;2864528966065;30.934,22;148618695200;48.562,01;156010820376;28.221,22;2037764940105
2013-12-12;28.955,21;1964785627793;30.683,42;2925059396817;27.519,50;2864637720782;30.932,12;148448897293;48.565,23;156954542378;28.229,52;2040268737108
2013-12-13;28.944,64;1963985484132;30.669,95;2921717337118;27.503,84;2858602460123;30.935,19;148084737938;48.539,73;156731401281;28.199,99;2038622767519
2013-12-14;28.944,64;1963985484132;30.669,95;2921717337118;27.503,84;2858602460123;30.935,19;148084737938;48.539,73;156731401281;28.199,99;2038622767519
2013-12-15;28.944,64;1963985484132;30.669,95;2921717337118;27.503,84;2858602460123;30.935,19;148084737938;48.539,73;156731401281;28.199,99;2038622767519
2013-12-16;28.963,96;1967163754630;30.687,27;2924709883512;27.526,46;2862670499169;30.955,48;148282945634;48.571,76;156838906386;28.213,76;2041671544710
2013-12-17;28.960,06;1970327390315;30.693,30;2928204857941;27.529,04;2867802852216;30.958,88;150401400108;48.578,77;155288111804;28.230,10;2052307434814
2013-12-18;28.944,86;1971879078839;30.682,62;2932048042116;27.506,04;2871847875027;30.945,14;150663665504;48.553,27;155305326155;28.215,70;2053528373104
2013-12-19;28.975,76;1974154398703;30.698,06;2935091141570;27.511,63;2871848018157;30.978,96;150975120543;48.601,69;156570877149;28.247,99;2056793037230
2013-12-20;28.973,47;1974034483742;30.703,45;2935480060478;27.513,33;2871520076686;30.978,21;150991364228;48.592,41;156579657880;28.252,30;2058192288864
2013-12-21;28.973,47;1974034483742;30.703,45;2935480060478;27.513,33;2871520076686;30.978,21;150991364228;48.592,41;156579657880;28.252,30;2058192288864
2013-12-22;28.973,47;1974034483742;30.703,45;2935480060478;27.513,33;2871520076686;30.978,21;150991364228;48.592,41;156579657880;28.252,30;2058192288864
2013-12-23;28.956,44;1972715648290;30.673,87;2934391721010;27.486,17;2872029219699;30.969,46;151011986539;48.569,45;156924255170;28.240,05;2057660138271
2013-12-24;28.960,17;1972180152123;30.674,13;2929278313142;27.490,43;2869228923025;30.968,71;150923805020;48.569,55;156979894123;28.242,12;2057822415951
2013-12-25;28.960,17;1972180152123;30.674,13;2929278313142;27.490,43;2869228923025;30.968,71;150923805020;48.569,55;156979894123;28.242,12;2057822415951
2013-12-26;28.968,39;1967847940822;30.691,24;2926254616506;27.503,38;2865380661506;30.972,19;150638292227;48.586,98;157100917319;28.258,08;2057793776049
2013-12-27;28.975,02;1965237727846;30.696,27;2927182534119;27.509,46;2865230511832;30.975,77;150774303205;48.594,38;157042623814;28.261,53;2059085395356
2013-12-28;28.975,02;1965237727846;30.696,27;2927182534119;27.509,46;2865230511832;30.975,77;150774303205;48.594,38;157042623814;28.261,53;2059085395356
2013-12-29;28.975,02;1965237727846;30.696,27;2927182534119;27.509,46;2865230511832;30.975,77;150774303205;48.594,38;157042623814;28.261,53;2059085395356
2013-12-30;29.001,62;1962828260470;30.725,18;2927026404926;27.529,59;2858711338567;31.021,38;150559824031;48.635,85;157321263181;28.262,30;2059107023233
2013-12-31;29.010,94;1963684915500;30.735,89;2926064189952;27.532,53;2858946727680;31.032,48;150351491165;48.649,86;157374590650;28.274,39;2059917119594

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2014-01-01;29.010,94;1963684915500;30.735,89;2926064189952;27.532,53;2858946727680;31.032,48;150351491165;48.649,86;157374590650;28.274,39;2059917119594
2014-01-02;29.028,05;1961634067610;30.754,94;2926581030951;27.541,66;2852476375596;31.043,30;150407766490;48.668,99;157326033007;28.285,99;2054692114334
2014-01-03;29.022,16;1950944902109;30.752,34;2909769307642;27.535,20;2824633435135;31.042,00;149664766701;48.665,58;154900129051;28.288,33;2052115927541
2014-01-04;29.022,16;1950944902109;30.752,34;2909769307642;27.535,20;2824633435135;31.042,00;149664766701;48.665,58;154900129051;28.288,33;2052115927541
2014-01-05;29.022,16;1950944902109;30.752,34;2909769307642;27.535,20;2824633435135;31.042,00;149664766701;48.665,58;154900129051;28.288,33;2052115927541
2014-01-06;29.033,35;1943712195036;30.754,38;2902106046841;27.542,53;2814223501672;31.062,90;148974120319;48.677,52;154219441141;28.295,74;2048880569889
2014-01-07;29.055,13;1942920259610;30.768,12;2902262021191;27.557,64;2813731929876;31.087,69;148983020760;48.707,73;156284156243;28.304,81;2046218400907
2014-01-08;29.095,74;1944865415358;30.826,38;2899954756952;27.606,74;2816804084612;31.129,03;149049676786;48.779,47;156557773712;28.338,76;2047022384822
2014-01-09;29.125,73;1945229082269;30.858,58;2902040114583;27.640,60;2818327834811;31.146,28;149080524984;48.831,04;156737060216;28.385,29;2050372091097
2014-01-10;29.153,57;1945302209439;30.895,30;2901156612759;27.664,87;2819937876637;31.165,15;149042774984;48.872,30;156675388964;28.399,02;2049281601254
2014-01-11;29.153,57;1945302209439;30.895,30;2901156612759;27.664,87;2819937876637;31.165,15;149042774984;48.872,30;156675388964;28.399,02;2049281601254
2014-01-12;29.153,57;1945302209439;30.895,30;2901156612759;27.664,87;2819937876637;31.165,15;149042774984;48.872,30;156675388964;28.399,02;2049281601254
2014-01-13;29.171,61;1946555544425;30.923,58;2900803062489;27.689,86;2818843045833;31.186,83;149004916679;48.906,85;156699436684;28.418,99;2050205588535
2014-01-14;29.160,30;1947482297436;30.917,08;2905689013371;27.687,08;2821214016997;31.173,76;149010343846;48.895,28;157001360829;28.419,07;2052690327874
2014-01-15;29.209,45;1956007460251;30.992,44;2929953719819;27.742,70;2841545304033;31.221,48;152951938104;48.991,39;156105739828;28.469,47;2066518608913
2014-01-16;29.224,63;1961402945346;31.008,50;2942826546102;27.757,14;2853354720212;31.232,24;153348191597;49.015,31;156284489235;28.474,72;2071086192080
2014-01-17;29.240,24;1964605890823;31.021,49;2947312539848;27.769,82;2861784974039;31.250,36;153153052496;49.045,38;157844070957;28.491,81;2073006178638
2014-01-18;29.240,24;1964605890823;31.021,49;2947312539848;27.769,82;2861784974039;31.250,36;153153052496;49.045,38;157844070957;28.491,81;2073006178638
2014-01-19;29.240,24;1964605890823;31.021,49;2947312539848;27.769,82;2861784974039;31.250,36;153153052496;49.045,38;157844070957;28.491,81;2073006178638
2014-01-20;29.276,18;1967833832380;31.057,68;2952864801424;27.803,65;2866002764559;31.290,55;153576302693;49.096,19;157948255797;28.518,92;2076602875261
2014-01-21;29.306,07;1969932197651;31.085,32;2956855855522;27.833,83;2869026726068;31.317,87;153475107091;49.139,13;158339502894;28.542,15;2079192008738
2014-01-22;29.352,91;1974354462174;31.148,08;2963843782978;27.894,16;2877491166031;31.354,31;153707623980;49.228,24;158783842007;28.601,14;2085239432502
2014-01-23;29.391,51;1977445631422;31.200,56;2971178971760;27.933,67;2881566498647;31.380,45;154022384680;49.294,68;158904099595;28.632,56;2089034062332
2014-01-24;29.394,24;1978566331515;31.202,91;2972779646873;27.937,74;2886012878901;31.391,71;154311159530;49.306,03;158999173575;28.632,73;2091146742796
2014-01-25;29.394,24;1978566331515;31.202,91;2972779646873;27.937,74;2886012878901;31.391,71;154311159530;49.306,03;158999173575;28.632,73;2091146742796
2014-01-26;29.394,24;1978566331515;31.202,91;2972779646873;27.937,74;2886012878901;31.391,71;154311159530;49.306,03;158999173575;28.632,73;2091146742796
2014-01-27;29.416,81;1981313575551;31.225,34;2973835850248;27.952,99;2887301948946;31.401,81;154267299078;49.334,87;159234281163;28.691,93;2097793814243
2014-01-28;29.426,42;1981332971370;31.247,43;2975921581772;27.962,83;2889063321353;31.400,31;154378412003;49.349,72;159166505539;28.689,21;2101766029183
2014-01-29;29.432,42;1984323316469;31.265,47;2980826875949;27.968,28;2891492738722;31.404,90;154698361718;49.357,25;159195823368;28.689,45;2104167571243
2014-01-30;29.455,76;2081660795412;31.294,41;3132996548615;27.990,33;3037556867920;31.408,29;162503622210;49.396,77;160685941634;28.707,81;2176546466831
2014-01-31;29.506,26;2185067507096;31.349,38;3286344217442;28.048,07;3188740265756;31.446,50;170461979947;49.521,39;162331138118;28.794,29;2250121184342
2014-02-01;29.506,26;2185067507096;31.349,38;3286344217442;28.048,07;3188740265756;31.446,50;170461979947;49.521,39;162331138118;28.794,29;2250121184342
2014-02-02;29.506,26;2185067507096;31.349,38;3286344217442;28.048,07;3188740265756;31.446,50;170461979947;49.521,39;162331138118;28.794,29;2250121184342
2014-02-03;29.517,97;2239488256937;31.371,31;3445911061280;28.061,48;3335801109645;31.458,43;178628682289;49.554,45;162699107941;28.818,02;2273402548052
