
Fecha;CUPRUM;;HABITAT;;MAGISTER;;PLANVITAL;;PROVIDA;;SANTA MARIA;;SUMMA BANSANDER
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2014-11-04;25.893,77;3437121506943;27.283,15;2601045875574;27.264,76;3657064844464;26.051,32;130306630716;25.529,41;580236213515;25.850,67;5071233591948
2014-11-05;25.933,19;3441428404833;27.323,04;2605048433979;27.306,69;3662288780091;26.095,27;130630665275;25.568,28;582181450309;25.871,86;5075521116839
2014-11-06;25.938,68;3440907807599;27.336,72;2603688352240;27.326,98;3660840455310;26.108,93;130561837896;25.577,59;582336991312;25.871,86;5077001364949
2014-11-07;25.927,74;3438119677087;27.328,38;2599008631125;27.315,80;3649635077607;26.109,82;130362905663;25.563,80;582112477265;25.856,41;5073138348226
2014-11-08;25.927,74;3438119677087;27.328,38;2599008631125;27.315,80;3649635077607;26.109,82;130362905663;25.563,80;582112477265;25.856,41;5073138348226
2014-11-09;25.927,74;3438119677087;27.328,38;2599008631125;27.315,80;3649635077607;26.109,82;130362905663;25.563,80;582112477265;25.856,41;5073138348226
2014-11-10;25.937,60;3438499726028;27.343,73;2599498125355;27.322,17;3647942367959;26.123,54;130387642427;25.577,67;582380255528;25.874,73;5074307804158
2014-11-11;25.920,25;3426999326126;27.332,82;2593729603499;27.302,37;3643801324946;26.100,18;130427358396;25.559,05;581094261831;25.857,07;5065954379026
2014-11-12;25.977,39;3434400055407;27.388,35;2597949669436;27.365,44;3652104215505;26.157,73;131150181925;25.619,65;582596125417;25.913,52;5075885547022
2014-11-13;26.007,29;3438517307108;27.421,43;2600583113414;27.393,59;3657029804576;26.191,37;131389558699;25.648,01;583463269180;25.947,82;5083733128810
2014-11-14;26.059,04;3444930556993;27.462,56;2604521116225;27.441,66;3665951948176;26.239,73;131000142855;25.690,15;582361526175;25.988,23;5087338774971
2014-11-15;26.059,04;3444930556993;27.462,56;2604521116225;27.441,66;3665951948176;26.239,73;131000142855;25.690,15;582361526175;25.988,23;5087338774971
2014-11-16;26.059,04;3444930556993;27.462,56;2604521116225;27.441,66;3665951948176;26.239,73;131000142855;25.690,15;582361526175;25.988,23;5087338774971
2014-11-17;26.087,99;3450365042434;27.492,43;2608380070557;27.473,32;3671491662433;26.266,83;131328769497;25.717,44;583010075263;26.017,63;5094670755107
2014-11-18;26.068,80;3447374647831;27.471,95;2608279980466;27.463,84;3668509206851;26.240,41;131639264996;25.693,13;582192371832;25.995,26;5082680742511
2014-11-19;26.113,90;3453213955515;27.516,37;2612547836881;27.514,66;3676321266622;26.287,30;131849650446;25.740,78;584011603850;26.037,78;5089226429203
2014-11-20;26.160,19;3460319279265;27.560,73;2616215063717;27.565,83;3682047141395;26.323,38;132000630242;25.782,72;585258290209;26.081,49;5100198083341
2014-11-21;26.201,24;3464499236194;27.595,93;2620812424007;27.606,19;3688082911125;26.353,05;131957050545;25.819,47;585743498347;26.133,18;5108481395577
2014-11-22;26.201,24;3464499236194;27.595,93;2620812424007;27.606,19;3688082911125;26.353,05;131957050545;25.819,47;585743498347;26.133,18;5108481395577
2014-11-23;26.201,24;3464499236194;27.595,93;2620812424007;27.606,19;3688082911125;26.353,05;131957050545;25.819,47;585743498347;26.133,18;5108481395577
2014-11-24;26.221,03;3467169273919;27.617,53;2622938918645;27.626,60;3688908559013;26.370,36;132034486822;25.836,47;586311427914;26.155,42;5114726735591
2014-11-25;26.245,07;3470254631403;27.651,19;2625237404332;27.653,47;3691782360368;26.391,79;132124680305;25.854,79;586863617418;26.182,75;5119796911095
2014-11-26;26.284,38;3475257783184;27.688,32;2626609612119;27.695,39;3697458495426;26.437,79;132361647326;25.898,24;587817640196;26.218,58;5126546348683
2014-11-27;26.331,57;3477497748264;27.749,06;2632940107874;27.757,15;3706029746225;26.476,73;132553150916;25.944,59;589315996695;26.248,66;5132945461893
2014-11-28;26.328,77;3506993886288;27.753,50;2647007303604;27.764,56;3739392044388;26.454,23;132594070756;25.942,19;593878585753;26.240,44;5182632689406
2014-11-29;26.328,77;3506993886288;27.753,50;2647007303604;27.764,56;3739392044388;26.454,23;132594070756;25.942,19;593878585753;26.240,44;5182632689406
2014-11-30;26.328,77;3506993886288;27.753,50;2647007303604;27.764,56;3739392044388;26.454,23;132594070756;25.942,19;593878585753;26.240,44;5182632689406
2014-12-01;26.384,77;3513258408905;27.811,43;2651751801055;27.818,55;3746713901835;26.510,77;132874973017;25.991,09;594965585459;26.287,30;5190289561633
2014-12-02;26.395,05;3514224596227;27.810,10;2651370676469;27.827,21;3745045555488;26.503,97;132625762336;25.992,12;594794970235;26.288,81;5188819019437
2014-12-03;26.438,82;3519115621175;27.857,79;2655035585764;27.869,28;3750859653237;26.552,19;132852822748;26.029,52;596732044652;26.332,61;5195654687183
2014-12-04;26.411,75;3515155144394;27.833,89;2652190232556;27.835,98;3742810502799;26.528,19;132756108068;26.005,75;596162737941;26.310,78;5192778218558
2014-12-05;26.400,72;3513929376219;27.817,86;2648893434720;27.819,21;3740686141158;26.534,00;132744576123;25.996,80;595986767093;26.300,40;5190612085283
2014-12-06;26.400,72;3513929376219;27.817,86;2648893434720;27.819,21;3740686141158;26.534,00;132744576123;25.996,80;595986767093;26.300,40;5190612085283
2014-12-07;26.400,72;3513929376219;27.817,86;2648893434720;27.819,21;3740686141158;26.534,00;132744576123;25.996,80;595986767093;26.300,40;5190612085283
2014-12-08;26.400,72;3513929376219;27.817,86;2648893434720;27.819,21;3740686141158;26.534,00;132744576123;25.996,80;595986767093;26.300,40;5190612085283
2014-12-09;26.388,89;3512098284239;27.813,45;2648517160372;27.817,89;3731971774526;26.523,09;132731083137;25.976,14;595517987544;26.280,23;5183115781467
